 0.8000   511574 0.8100   520252      1       -1       -1       -1  0 4.67133e+11 4.67100e+11 171.837000 19.597000 100.970000  1 0.3100 141.620000 34.43864 7.85703 48.09064 -124.310 58.090 -175.650 -1.389e+11 -5.468e+10 3.819e+11 0.04089 302235 302235 679989 4750 68 302214 302284 19.5967 467120000000 543380000000 400390000000 247860000000 95330000000 21.1365 0 0.03735 0.8308 0.4712 6.65503 6.55253 19.0814 0.21949 0.12893 -0.80088 6.86729 19.9676 0.3734 484400000000 247900000000
 0.7900   502933 0.8000   511574      1       -1       -1       -1  0 4.54433e+11 4.48100e+11 170.088000 22.451000 94.510000  1 0.3100 136.250000 34.45094 7.82642 48.10114 -119.870 58.060 -175.260 -1.472e+11 -1.668e+11 2.404e+11 0.03570 302236 302236 679989 5774 67 302214 302284 22.4514 448050000000 457580000000 381320000000 305060000000 66731000000 19.8403 0 0.03212 0.90074 0.51484 16.4798 -6.96788 12.0889 0.55987 0.12641 10.6214 9.58235 3.30511 0.3388 476000000000 305100000000
 0.7800   494302 0.7900   502933      1       -1       -1       -1  0 4.32200e+11 4.48100e+11 170.706000 29.157000 89.120000  1 0.3100 130.810000 34.48985 7.84318 48.14344 -119.440 57.920 -175.840 -1.870e+11 -2.034e+11 2.422e+11 0.03971 302237 302237 679989 4740 66 302214 302284 29.1566 448050000000 467120000000 381320000000 228790000000 76264000000 27.6703 0 0.0362 0.51946 0.35487 -12.0498 28.5623 -6.74873 0.43972 0.28405 -9.71413 24.154 -4.73582 0.3191 442600000000 324100000000
 0.7700   485622 0.7800   494302      1       -1       -1       -1  0 4.19467e+11 4.00400e+11 165.016000 27.945000 84.990000  1 0.3100 126.750000 34.51467 7.82829 48.16878 -118.560 56.300 -177.280 -1.303e+11 -3.501e+11 2.765e+11 0.06147 302238 302238 679989 5822 65 302214 302284 27.9452 400390000000 457580000000 390850000000 228790000000 47665000000 23.6743 0 0.05549 0.33608 0.14276 -4.99704 40.6596 -7.45783 0.07082 0 4.0517 32.3095 -13.6786 0.3055 424500000000 305100000000
 0.7600   476920 0.7700   485622      1       -1       -1       -1  0 4.00367e+11 4.09900e+11 166.909000 28.028000 82.290000  1 0.3100 128.530000 34.53032 7.82513 48.20755 -114.870 55.150 -175.550 -1.544e+11 -3.572e+11 2.756e+11 0.05971 302239 302239 679989 5806 64 302214 302284 28.0281 409920000000 438520000000 371790000000 228790000000 0 25.1258 0 0.055 0.38003 0.22176 -13.5044 51.8751 -2.83598 0.24858 0.04512 -5.37403 56.5544 -3.03616 0.296 415100000000 314600000000
 0.7500   468191 0.7600   476920      1       -1       -1       -1  0 3.97167e+11 3.90800e+11 164.859000 21.962000 79.750000  1 0.3100 132.430000 34.54747 7.80485 48.23313 -112.390 53.760 -173.040 -1.578e+11 -3.980e+11 2.361e+11 0.06814 302240 302240 679989 5833 63 302214 302284 21.9617 390850000000 428980000000 371790000000 285990000000 0 11.6417 0 0.06135 0.51744 0.20995 -12.8032 47.1539 -5.46174 0.07744 0 4.97701 58.3402 -4.45337 0.2763 414800000000 257400000000
 0.7400   459380 0.7500   468191      1       -1       -1       -1  0 3.90833e+11 3.90800e+11 165.435000 26.447000 78.480000  1 0.3100 128.800000 34.57024 7.80105 48.27177 -108.910 53.000 -171.700 -1.605e+11 -3.980e+11 2.305e+11 0.06774 302241 302241 679989 5858 62 302214 302284 26.447 390850000000 400390000000 362250000000 257390000000 28599000000 16.4989 0 0.06143 0.64564 0.36824 -7.62347 42.7376 1.73328 0.15748 0.02 2.10072 59.1099 2.37503 0.2705 404300000000 286000000000
 0.7300   450559 0.7400   459380      1       -1       -1       -1  0 3.90833e+11 3.90800e+11 166.007000 21.499000 76.180000  1 0.3100 134.490000 34.59206 7.76942 48.30490 -105.660 53.950 -168.690 -2.167e+11 -3.479e+11 1.556e+11 0.06418 302242 302242 679989 4820 61 302214 302284 21.4993 390850000000 390850000000 343190000000 238320000000 0 10.3995 0 0.05557 0.7636 0.42767 -10.3839 36.4301 1.0865 0.38582 0.03527 5.29285 42.8835 -3.89588 0.2382 387500000000 238300000000
 0.7200   441712 0.7300   450559      1       -1       -1       -1  0 3.90833e+11 3.62300e+11 162.408000 17.456000 77.980000  1 0.3100 136.930000 34.61965 7.75651 48.33052 -100.920 55.350 -163.230 -1.406e+11 -2.954e+11 1.426e+11 0.06267 302243 302243 679989 5909 60 302214 302284 17.4563 362250000000 381320000000 324120000000 257390000000 47665000000 12.502 0 0.05161 0.54214 0.39601 2.58287 22.7342 0.64618 0.30834 0.04667 3.98448 15.9952 2.84184 0.2303 408500000000 190700000000
 0.7100   432797 0.7200   441712      1       -1       -1       -1  0 3.90833e+11 3.52700e+11 161.515000 12.866000 82.910000  1 0.3100 146.180000 34.64488 7.73099 48.36458 -98.240 54.850 -160.380 -1.232e+11 -2.631e+11 1.300e+11 0.06020 302244 302244 679989 4841 59 302214 302284 12.8664 352720000000 362250000000 295520000000 276460000000 114400000000 17.9065 0 0.04837 0.69077 0.5183 1.44502 31.5414 0.83346 0.39863 0.37243 4.22727 30.6881 3.37153 0.2435 457500000000 123900000000
 0.7000   423824 0.7100   432797      1       -1       -1       -1  0 3.90833e+11 3.43200e+11 160.581000 11.123000 89.890000  1 0.3100 150.840000 34.66553 7.70822 48.39956 -94.120 52.220 -158.500 -8.758e+10 -2.434e+11 1.065e+11 0.05637 302245 302245 679989 5941 58 302214 302284 11.1229 343190000000 343190000000 295520000000 276460000000 95330000000 23.1595 0 0.04474 0.69979 0.46586 -1.50549 25.7031 6.36579 0.46179 0.17837 -0.43509 25.8737 2.06446 0.272 463300000000 104900000000
 0.6900   414830 0.7000   423824      1       -1       -1       -1  0 3.90833e+11 4.19400e+11 172.257000 42.092000 93.430000  1 0.3100 127.660000 34.62333 7.75810 48.47462 -93.250 46.680 -157.850 -1.301e+11 -1.523e+11 3.451e+11 0.04124 302246 302246 679989 5954 57 302214 302284 42.0921 419450000000 419450000000 371790000000 0 0 47.9911 0 0.04594 0.61651 0.40447 58.4946 -50.2827 -44.2546 0 0 0 0 0 0.4165 391100000000 419500000000
 0.6800   405826 0.6900   414830      1       -1       -1       -1  0 3.90833e+11 4.09900e+11 171.499000 41.781000 92.450000  1 0.3100 127.450000 34.64646 7.74886 48.51283 -89.800 46.150 -158.160 -1.821e+11 -2.689e+11 2.890e+11 0.04657 302247 302247 679989 5989 56 302214 302284 41.7807 409920000000 419450000000 324120000000 0 0 51.1596 0 0.0523 0.17688 0.058 -50.7654 45.4218 50.3431 0 0 0 0 0 0.4176 387200000000 400400000000
 0.6700   396830 0.6800   405826      1       -1       -1       -1  0 3.65433e+11 3.43200e+11 162.157000 11.178000 94.610000  1 0.3100 153.620000 34.72438 7.69372 48.52301 -87.150 48.520 -153.430 -1.133e+11 -2.363e+11 1.022e+11 0.05840 302248 302248 679989 5947 55 302214 302284 11.1785 343190000000 343190000000 343190000000 276460000000 171590000000 5.42204 0 0.04576 0.62149 0.30519 2.28984 17.612 23.5494 0.65723 0.23014 2.60235 22.1724 15.6637 0.284 448100000000 123900000000
 0.6600   387906 0.6700   396830      1       -1       -1       -1  0 3.59100e+11 3.43200e+11 162.672000 13.503000 88.250000  1 0.3100 147.540000 34.75580 7.68382 48.56752 -84.010 47.150 -151.320 -1.101e+11 -2.328e+11 1.020e+11 0.05526 302249 302249 679989 5997 54 302214 302284 13.503 343190000000 343190000000 333650000000 285990000000 38132000000 14.0392 0 0.04533 0.63176 0.3213 2.85019 17.568 32.4239 0.41826 0.05284 -5.6317 -3.29492 28.552 0.2743 412100000000 152500000000
